G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,"Lat, Lon",Triggered By,Δ Odo hm,Δ Eng min
LA,9 secs,2020-02-16 2:05.08pm,2020-02-16 2:04.59pm,0,5340 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,37,16,0.6,-75,0,0,2689,Serial,"33.6094154,-84.3809434",Ignition On,0,0
LA,6 secs,2020-02-16 2:05.03pm,2020-02-16 2:04.57pm,0,5340 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,-,-,-,-,-,-,-,3,0,16,0.6,-75,0,0,2688,Serial,"33.609414,-84.3809434",,0,0
LA,7 secs,2020-02-16 2:03.03pm,2020-02-16 2:02.56pm,0,5340 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,-,-,-,-,-,-,-,3,38,17,0.6,-75,0,0,2687,Serial,"33.6093993,-84.380918",Ignition Off,0,0
LA,10 secs,2020-02-16 2:02.48pm,2020-02-16 2:02.38pm,0,5340 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,37,17,0.6,-76,0,0,2686,Serial,"33.6094113,-84.3808978",Ignition On,0,0
LA,21 secs,2020-02-16 2:02.43pm,2020-02-16 2:02.22pm,0,5340 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,38,18,0.6,-78,0,0,2685,Serial,"33.6094167,-84.3809099",Ignition Off,0,0
LA,23 secs,2020-02-16 2:02.43pm,2020-02-16 2:02.20pm,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,37,16,0.6,-71,0,0,2684,Serial,"33.6093362,-84.3809247",Ignition On,0,0
LA,55 secs,2020-02-15 8:18.58pm,2020-02-15 8:18.03pm,1,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,-,-,-,-,-,-,-,3,41,10,1,-76,0,0,2683,Serial,"33.6093671,-84.3809515",Heartbeat,0,0
LA,5 secs,2020-02-15 8:17.44am,2020-02-15 8:17.39am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,-,-,-,-,-,-,-,3,0,14,0.8,-72,0,0,2682,Serial,"33.6093564,-84.3809005",,0,0
LA,5 secs,2020-02-15 8:15.44am,2020-02-15 8:15.39am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,-,-,-,-,-,-,-,3,0,15,0.8,-77,0,0,2681,Serial,"33.6093496,-84.3809314",,0,0
LA,5 secs,2020-02-15 8:13.44am,2020-02-15 8:13.39am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,-,-,-,-,-,-,-,3,38,15,0.8,-76,0,0,2680,Serial,"33.6093724,-84.3809086",Ignition Off,0,2
LA,5 secs,2020-02-15 8:12.29am,2020-02-15 8:12.24am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.6,-75,0,0,2679,Serial,"33.6093872,-84.3808844",,1,2
LA,5 secs,2020-02-15 8:10.29am,2020-02-15 8:10.24am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.8,-75,0,0,2678,Serial,"33.6093872,-84.3808911",,0,2
LA,5 secs,2020-02-15 8:08.29am,2020-02-15 8:08.24am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,18,0.6,-74,0,0,2677,Serial,"33.609355,-84.3808362",,0,2
LA,5 secs,2020-02-15 8:06.29am,2020-02-15 8:06.24am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,16,0.6,-77,0,0,2676,Serial,"33.6093349,-84.3809153",,0,2
LA,5 secs,2020-02-15 8:04.29am,2020-02-15 8:04.24am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,17,0.6,-77,0,0,2675,Serial,"33.6093765,-84.3808777",,0,2
LA,5 secs,2020-02-15 8:02.29am,2020-02-15 8:02.24am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.8,-79,0,0,2674,Serial,"33.6093966,-84.3808777",,0,2
LA,5 secs,2020-02-15 8:00.29am,2020-02-15 8:00.24am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,18,0.6,-74,0,0,2673,Serial,"33.6093899,-84.3808549",,1,1
LA,3 secs,2020-02-15 7:58.49am,2020-02-15 7:58.46am,0,5310 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,17,0.6,-71,0,0,2672,Serial,"33.6090385,-84.3807651",Stopped Moving,1,1
LA,5 secs,2020-02-15 7:58.29am,2020-02-15 7:58.24am,12,5330 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,18,0.6,-76,0,0,2671,Serial,"33.6096366,-84.3807892",Moving,2,0
LA,4 secs,2020-02-15 7:57.54am,2020-02-15 7:57.50am,10,5299 Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,16,0.6,-78,0,0,2670,Serial,"33.6104105,-84.3790605",Started Moving,0,2
LA,5 secs,2020-02-15 7:56.29am,2020-02-15 7:56.24am,0,Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,16,0.6,-73,0,0,2669,Serial,"33.6102643,-84.3788916",,1,2
LA,49 secs,2020-02-15 7:55.13am,2020-02-15 7:54.24am,0,Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,16,0.8,-68,0,0,2668,Serial,"33.6102321,-84.3788741",,0,2
LA,10 secs,2020-02-15 7:52.34am,2020-02-15 7:52.24am,0,Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,16,0.8,-72,0,0,2667,Serial,"33.6102562,-84.3788594",,0,2
LA,10 secs,2020-02-15 7:50.34am,2020-02-15 7:50.24am,0,Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.8,-76,0,0,2666,Serial,"33.6102884,-84.3788781",,0,2
LA,10 secs,2020-02-15 7:48.34am,2020-02-15 7:48.24am,3,Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,16,0.6,-80,0,0,2665,Serial,"33.6103984,-84.3788728",,1,2
LA,10 secs,2020-02-15 7:46.34am,2020-02-15 7:46.24am,1,Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,16,0.6,-78,0,0,2664,Serial,"33.6104561,-84.3790203",,0,0
LA,8 secs,2020-02-15 7:45.54am,2020-02-15 7:45.46am,0,Jones Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,16,0.6,-76,0,0,2663,Serial,"33.6104467,-84.3791276",Stopped Moving,3,2
LA,7 secs,2020-02-15 7:44.39am,2020-02-15 7:44.32am,9,306 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.6,-79,0,0,2662,Serial,"33.6089138,-84.379373",Started Moving,1,0
LA,10 secs,2020-02-15 7:44.34am,2020-02-15 7:44.24am,3,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,12,0.8,-77,0,0,2661,Serial,"33.6089259,-84.3796077",,0,1
LA,9 secs,2020-02-15 7:42.59am,2020-02-15 7:42.50am,0,5320 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,15,0.8,-75,0,0,2660,Serial,"33.6089192,-84.3803963",Stopped Moving,2,1
LA,10 secs,2020-02-15 7:42.34am,2020-02-15 7:42.24am,18,5330 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,15,0.8,-69,0,0,2659,Serial,"33.6095843,-84.380812",Moving,0,0
LA,10 secs,2020-02-15 7:42.24am,2020-02-15 7:42.14am,7,259 Agnew Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.8,-71,0,0,2658,Serial,"33.6102629,-84.3808616",Started Moving,1,0
LA,8 secs,2020-02-15 7:42.09am,2020-02-15 7:42.01am,0,261 Agnew Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.8,-71,0,0,2657,Serial,"33.6105057,-84.3808214",Stopped Moving,8,2
LA,10 secs,2020-02-15 7:40.34am,2020-02-15 7:40.24am,40,5492 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,17,0.6,-52,0,0,2656,Serial,"33.6043782,-84.3802018",Moving,22,2
LA,10 secs,2020-02-15 7:38.34am,2020-02-15 7:38.24am,32,Ramp 235 Forest Park GA 30297,+,+,-,-,-,-,-,3,8,16,0.6,-53,0,0,2655,Serial,"33.586119,-84.377006",Moving,33,2
LA,11 secs,2020-02-15 7:36.35am,2020-02-15 7:36.24am,72,I-75 [I-75/Ga-401] Morrow GA 30260,+,+,-,-,-,-,-,3,8,16,0.6,-68,0,0,2654,Serial,"33.5773764,-84.3436741",Moving,39,2
LA,10 secs,2020-02-15 7:34.34am,2020-02-15 7:34.24am,72,I-75 [I-75/Ga-401] Jonesboro GA 30236,+,+,-,-,-,-,-,3,8,15,0.8,-73,0,0,2653,Serial,"33.5582241,-84.3087853",Moving,39,2
LA,10 secs,2020-02-15 7:32.34am,2020-02-15 7:32.24am,69,I-75 [I-75/Ga-401] Stockbridge GA 30281,+,+,-,-,-,-,-,3,8,16,0.6,-72,0,0,2652,Serial,"33.5439426,-84.2700207",Moving,39,2
LA,10 secs,2020-02-15 7:30.34am,2020-02-15 7:30.24am,72,I-75 [I-75/Ga-401] Stockbridge GA 30281,+,+,-,-,-,-,-,3,8,16,0.6,-73,0,0,2651,Serial,"33.5169382,-84.2442379",Moving,38,2
LA,10 secs,2020-02-15 7:28.34am,2020-02-15 7:28.24am,62,I-75 [I-75/Ga-401] McDonough GA 30253,+,+,-,-,-,-,-,3,8,16,0.6,-60,0,0,2650,Serial,"33.4906002,-84.21939",Moving,36,2
LA,9 secs,2020-02-15 7:26.34am,2020-02-15 7:26.25am,72,I-75 [I-75/Ga-401] McDonough GA 30253,+,+,-,-,-,-,-,3,8,17,0.6,-59,0,0,2649,Serial,"33.4593578,-84.2085471",Moving,39,2
LA,9 secs,2020-02-15 7:24.34am,2020-02-15 7:24.25am,74, McDonough GA 30253,+,+,-,-,-,-,-,3,8,17,0.6,-46,0,0,2648,Serial,"33.4306166,-84.18522",Moving,39,2
LA,28 secs,2020-02-15 7:22.53am,2020-02-15 7:22.25am,72,I-75 [I-75/Ga-401] McDonough GA 30253,+,+,-,-,-,-,-,3,8,16,0.6,-67,0,0,2647,Serial,"33.4059832,-84.154691",Moving,40,2
LA,10 secs,2020-02-15 7:20.34am,2020-02-15 7:20.24am,72,I-75 [I-75/Ga-401] Locust Grove GA 30248,+,+,-,-,-,-,-,3,8,16,0.6,-63,0,0,2646,Serial,"33.373735,-84.1360229",Moving,39,2
LA,10 secs,2020-02-15 7:18.34am,2020-02-15 7:18.24am,74,I-75 [I-75/Ga-401] Locust Grove GA 30248,+,+,-,-,-,-,-,3,8,15,0.8,-64,0,0,2645,Serial,"33.3404072,-84.1230852",Moving,40,2
LA,10 secs,2020-02-15 7:16.34am,2020-02-15 7:16.24am,71,I-75 [I-75/Ga-401] Locust Grove GA 30248,+,+,-,-,-,-,-,3,8,17,0.6,-75,0,0,2644,Serial,"33.3060213,-84.1141441",Moving,40,2
LA,10 secs,2020-02-15 7:14.34am,2020-02-15 7:14.24am,74,I-75 [I-75/Ga-401] Jackson GA 30233,+,+,-,-,-,-,-,3,8,18,0.6,-64,0,0,2643,Serial,"33.2719961,-84.1023464",Moving,39,2
LA,10 secs,2020-02-15 7:12.34am,2020-02-15 7:12.24am,72,I-75 [I-75/Ga-401] Jackson GA 30233,+,+,-,-,-,-,-,3,8,15,0.6,-50,0,0,2642,Serial,"33.2409576,-84.0827703",Moving,39,2
LA,10 secs,2020-02-15 7:10.34am,2020-02-15 7:10.24am,72,I-75 [I-75/Ga-401] Jackson GA 30233,+,+,-,-,-,-,-,3,8,17,0.6,-58,0,0,2641,Serial,"33.2099177,-84.0624539",Moving,40,2
LA,10 secs,2020-02-15 7:08.34am,2020-02-15 7:08.24am,74,I-75 [I-75/Ga-401] Milner GA 30257,+,+,-,-,-,-,-,3,8,16,0.6,-65,0,0,2640,Serial,"33.1777822,-84.0466584",Moving,39,2
LA,10 secs,2020-02-15 7:06.34am,2020-02-15 7:06.24am,74,I-75 [I-75/Ga-401] Forsyth GA 31029,+,+,-,-,-,-,-,3,8,17,0.6,-67,0,0,2639,Serial,"33.1456037,-84.0293407",Moving,40,2
LA,10 secs,2020-02-15 7:04.34am,2020-02-15 7:04.24am,75,I-75 [I-75/Ga-401] Forsyth GA 31029,+,+,-,-,-,-,-,3,8,14,0.6,-66,0,0,2638,Serial,"33.1182626,-84.0037739",Moving,39,2
LA,10 secs,2020-02-15 7:02.34am,2020-02-15 7:02.24am,74,I-75 [I-75/Ga-401] Forsyth GA 31029,+,+,-,-,-,-,-,3,8,15,0.6,-82,0,0,2637,Serial,"33.0848678,-83.9914464",Moving,39,2
LA,50 secs,2020-02-15 7:01.14am,2020-02-15 7:00.24am,66,I-75 [I-75/Ga-401] Forsyth GA 31029,+,+,-,-,-,-,-,3,8,16,0.6,-54,0,0,2636,Serial,"33.0615031,-83.9617289",Moving,36,2
LA,10 secs,2020-02-15 6:58.34am,2020-02-15 6:58.24am,66,I-75 [I-75/Ga-401] Forsyth GA 31029,+,+,-,-,-,-,-,3,8,16,0.6,-71,0,0,2635,Serial,"33.0402063,-83.9325827",Moving,38,2
LA,10 secs,2020-02-15 6:56.34am,2020-02-15 6:56.24am,74,I-75 [I-75/Ga-401] Forsyth GA 31029,+,+,-,-,-,-,-,3,8,17,0.6,-65,0,0,2634,Serial,"33.0219847,-83.8978615",Moving,39,2
LA,10 secs,2020-02-15 6:54.34am,2020-02-15 6:54.24am,69,I-75 [I-75/Ga-401] Forsyth GA 31029,+,+,-,-,-,-,-,3,8,15,0.6,-62,0,0,2633,Serial,"33.0023979,-83.8629592",Moving,40,2
LA,10 secs,2020-02-15 6:52.34am,2020-02-15 6:52.24am,72,I-75 [I-75/Ga-401] Forsyth GA 31029,+,+,-,-,-,-,-,3,8,15,0.6,-79,0,0,2632,Serial,"32.9800859,-83.8311241",Moving,38,2
LA,8 secs,2020-02-15 6:50.32am,2020-02-15 6:50.24am,64,I-475 [I-475/Ga-408] Macon GA 31210,+,+,-,-,-,-,-,3,8,17,0.6,-66,0,0,2631,Serial,"32.9504194,-83.8123245",Moving,37,2
LA,10 secs,2020-02-15 6:48.34am,2020-02-15 6:48.24am,72,I-475 [I-475/Ga-408] Macon GA 31210,+,+,-,-,-,-,-,3,8,17,0.6,-77,0,0,2630,Serial,"32.9195592,-83.798778",Moving,40,2
LA,10 secs,2020-02-15 6:46.34am,2020-02-15 6:46.24am,72,I-475 [I-475/Ga-408] Macon GA 31210,+,+,-,-,-,-,-,3,8,14,0.8,-75,0,0,2629,Serial,"32.8893119,-83.777209",Moving,39,2
LA,10 secs,2020-02-15 6:44.34am,2020-02-15 6:44.24am,72,I-475 [I-475/Ga-408] Macon GA 31210,+,+,-,-,-,-,-,3,8,17,0.6,-61,0,0,2628,Serial,"32.862459,-83.7497901",Moving,40,2
LA,10 secs,2020-02-15 6:42.34am,2020-02-15 6:42.24am,71,I-475 [I-475/Ga-408] Macon GA 31210,+,+,-,-,-,-,-,3,8,17,0.6,-69,0,0,2627,Serial,"32.8304066,-83.7321774",Moving,39,2
LA,10 secs,2020-02-15 6:40.34am,2020-02-15 6:40.24am,72,I-475 [I-475/Ga-408] Macon GA 31206,+,+,-,-,-,-,-,3,8,16,0.6,-69,0,0,2626,Serial,"32.7965893,-83.7204602",Moving,40,2
LA,10 secs,2020-02-15 6:38.34am,2020-02-15 6:38.24am,75,I-475 [I-475/Ga-408] Macon GA 31206,+,+,-,-,-,-,-,3,8,17,0.6,-45,0,0,2625,Serial,"32.762776,-83.7104931",Moving,40,2
LA,10 secs,2020-02-15 6:36.34am,2020-02-15 6:36.24am,72,I-75 [I-75/Ga-401/Ga-540] Macon GA 31216,+,+,-,-,-,-,-,3,8,17,0.6,-59,0,0,2624,Serial,"32.7305251,-83.7247356",Moving,39,2
LA,10 secs,2020-02-15 6:34.34am,2020-02-15 6:34.24am,71,I-75 [I-75/Ga-401/Ga-540] Macon GA 31216,+,+,-,-,-,-,-,3,8,15,0.6,-71,0,0,2623,Serial,"32.6964276,-83.7366875",Moving,39,2
LA,9 secs,2020-02-15 6:32.34am,2020-02-15 6:32.25am,72,I-75 [I-75/Ga-401] Byron GA 31008,+,+,-,-,-,-,-,3,8,17,0.6,-55,0,0,2622,Serial,"32.6622696,-83.7442339",Moving,40,2
LA,10 secs,2020-02-15 6:30.34am,2020-02-15 6:30.24am,72,I-75 [I-75/Ga-401] Byron GA 31008,+,+,-,-,-,-,-,3,8,16,0.6,-65,0,0,2621,Serial,"32.6263173,-83.7431221",Moving,40,2
LA,24 secs,2020-02-15 6:28.48am,2020-02-15 6:28.24am,72,I-75 [I-75/Ga-401] Byron GA 31008,+,+,-,-,-,-,-,3,8,16,0.6,-61,0,0,2620,Serial,"32.590652,-83.7428392",Moving,39,2
LA,10 secs,2020-02-15 6:26.34am,2020-02-15 6:26.24am,74,I-75 [I-75/Ga-401] Fort Valley GA 31030,+,+,-,-,-,-,-,3,8,16,0.6,-77,0,0,2619,Serial,"32.5555794,-83.7440582",Moving,38,2
LA,10 secs,2020-02-15 6:24.34am,2020-02-15 6:24.24am,71,I-75 [I-75/Ga-401] Perry GA 31069,+,+,-,-,-,-,-,3,8,16,0.6,-69,0,0,2618,Serial,"32.5212739,-83.7431396",Moving,40,2
LA,10 secs,2020-02-15 6:22.34am,2020-02-15 6:22.24am,72,I-75 [I-75/Ga-401] Perry GA 31069,+,+,-,-,-,-,-,3,8,15,0.6,-66,0,0,2617,Serial,"32.4859197,-83.7423349",Moving,39,2
LA,10 secs,2020-02-15 6:20.34am,2020-02-15 6:20.24am,72,I-75 [I-75/Ga-401] Perry GA 31069,+,+,-,-,-,-,-,3,8,16,0.6,-73,0,0,2616,Serial,"32.4522433,-83.7535103",Moving,40,2
LA,10 secs,2020-02-15 6:18.34am,2020-02-15 6:18.24am,72,I-75 [I-75/Ga-401] Perry GA 31069,+,+,-,-,-,-,-,3,8,14,0.6,-78,0,0,2615,Serial,"32.4173142,-83.7614068",Moving,40,2
LA,10 secs,2020-02-15 6:16.34am,2020-02-15 6:16.24am,72,I-75 [I-75/Ga-401] Perry GA 31069,+,+,-,-,-,-,-,3,8,15,0.6,-78,0,0,2614,Serial,"32.382019,-83.767887",Moving,40,2
LA,5 secs,2020-02-15 6:14.29am,2020-02-15 6:14.24am,71,I-75 [I-75/Ga-401] Perry GA 31069,+,+,-,-,-,-,-,3,8,15,0.6,-80,0,0,2613,Serial,"32.3461351,-83.768516",Moving,38,2
LA,5 secs,2020-02-15 6:12.29am,2020-02-15 6:12.24am,72,I-75 [I-75/Ga-401] Elko GA 31025,+,+,-,-,-,-,-,3,8,13,0.8,-63,0,0,2612,Serial,"32.3114635,-83.7631904",Moving,40,2
LA,5 secs,2020-02-15 6:10.29am,2020-02-15 6:10.24am,74,I-75 [I-75/Ga-401] Unadilla GA 31091,+,+,-,-,-,-,-,3,8,17,0.6,-61,0,0,2611,Serial,"32.2765639,-83.75448",Moving,40,2
LA,5 secs,2020-02-15 6:08.29am,2020-02-15 6:08.24am,72,I-75 [I-75/Ga-401] Unadilla GA 31091,+,+,-,-,-,-,-,3,8,18,0.6,-58,0,0,2610,Serial,"32.2430068,-83.7407243",Moving,40,2
LA,48 secs,2020-02-15 6:07.12am,2020-02-15 6:06.24am,72,I-75 [I-75/Ga-401] Unadilla GA 31091,+,+,-,-,-,-,-,3,8,15,0.6,-57,0,0,2609,Serial,"32.2076285,-83.7459465",Moving,40,2
LA,5 secs,2020-02-15 6:04.29am,2020-02-15 6:04.24am,74,I-75 [I-75/Ga-401] Pinehurst GA 31070,+,+,-,-,-,-,-,3,8,18,0.6,-58,0,0,2608,Serial,"32.1723091,-83.7521894",Moving,39,2
LA,5 secs,2020-02-15 6:02.29am,2020-02-15 6:02.24am,72,I-75 [I-75/Ga-401] Vienna GA 31092,+,+,-,-,-,-,-,3,8,14,0.6,-66,0,0,2607,Serial,"32.1373653,-83.7583772",Moving,40,2
LA,5 secs,2020-02-15 6:00.29am,2020-02-15 6:00.24am,72,I-75 [I-75/Ga-401] Vienna GA 31092,+,+,-,-,-,-,-,3,8,17,0.6,-76,0,0,2606,Serial,"32.1018958,-83.7628927",Moving,39,2
LA,5 secs,2020-02-15 5:58.29am,2020-02-15 5:58.24am,72,I-75 [I-75/Ga-401] Vienna GA 31092,+,+,-,-,-,-,-,3,8,16,0.6,-55,0,0,2605,Serial,"32.0664356,-83.7633406",Moving,40,2
LA,5 secs,2020-02-15 5:56.29am,2020-02-15 5:56.24am,72,I-75 [I-75/Ga-401] Vienna GA 31092,+,+,-,-,-,-,-,3,8,15,0.6,-74,0,0,2604,Serial,"32.0307958,-83.762603",Moving,40,2
LA,4 secs,2020-02-15 5:54.28am,2020-02-15 5:54.24am,72,I-75 [I-75/Ga-401] Cordele GA 31015,+,+,-,-,-,-,-,3,8,15,0.6,-62,0,0,2603,Serial,"31.9951412,-83.7569449",Moving,39,2
LA,4 secs,2020-02-15 5:52.28am,2020-02-15 5:52.24am,72,I-75 [I-75/Ga-401] Cordele GA 31015,+,+,-,-,-,-,-,3,8,16,0.6,-53,0,0,2602,Serial,"31.9607472,-83.7515617",Moving,40,2
LA,5 secs,2020-02-15 5:50.28am,2020-02-15 5:50.23am,72,I-75 [I-75/Ga-401] Cordele GA 31015,+,+,-,-,-,-,-,3,8,16,0.6,-76,0,0,2601,Serial,"31.9253488,-83.7450963",Moving,39,2
LA,5 secs,2020-02-15 5:48.28am,2020-02-15 5:48.23am,74,I-75 [I-75/Ga-401] Cordele GA 31015,+,+,-,-,-,-,-,3,8,15,0.6,-57,0,0,2600,Serial,"31.8916361,-83.7313714",Moving,40,2
LA,4 secs,2020-02-15 5:46.28am,2020-02-15 5:46.24am,71,I-75 [I-75/Ga-401] Arabi GA 31712,+,+,-,-,-,-,-,3,8,15,0.6,-65,0,0,2599,Serial,"31.8577249,-83.7196059",Moving,39,2
LA,5 secs,2020-02-15 5:44.28am,2020-02-15 5:44.23am,69,I-75 [I-75/Ga-401] Arabi GA 31712,+,+,-,-,-,-,-,3,8,14,0.6,-62,0,0,2598,Serial,"31.8230305,-83.710477",Moving,40,2
LA,5 secs,2020-02-15 5:42.28am,2020-02-15 5:42.23am,72,I-75 [I-75/Ga-401] Ashburn GA 31714,+,+,-,-,-,-,-,3,8,15,0.6,-75,0,0,2597,Serial,"31.7910774,-83.6938231",Moving,39,2
LA,5 secs,2020-02-15 5:40.28am,2020-02-15 5:40.23am,74,I-75 [I-75/Ga-401] Ashburn GA 31714,+,+,-,-,-,-,-,3,8,15,0.6,-63,0,0,2596,Serial,"31.7612606,-83.671011",Moving,40,2
LA,4 secs,2020-02-15 5:38.28am,2020-02-15 5:38.24am,72,I-75 [I-75/Ga-401] Ashburn GA 31714,+,+,-,-,-,-,-,3,8,15,0.6,-47,0,0,2595,Serial,"31.7316061,-83.6483275",Moving,39,2
LA,4 secs,2020-02-15 5:36.28am,2020-02-15 5:36.24am,72,I-75 [I-75/Ga-401] Ashburn GA 31714,+,+,-,-,-,-,-,3,8,14,0.6,-56,0,0,2594,Serial,"31.6991017,-83.6314886",Moving,40,2
LA,25 secs,2020-02-15 5:34.49am,2020-02-15 5:34.24am,72,I-75 [I-75/Ga-401] Sycamore GA 31790,+,+,-,-,-,-,-,3,8,15,0.6,-73,0,0,2593,Serial,"31.6687257,-83.6100175",Moving,40,2
LA,5 secs,2020-02-15 5:32.28am,2020-02-15 5:32.23am,72,I-75 [I-75/Ga-401] Sycamore GA 31790,+,+,-,-,-,-,-,3,8,16,0.6,-66,0,0,2592,Serial,"31.6390739,-83.586229",Moving,39,2
LA,4 secs,2020-02-15 5:30.28am,2020-02-15 5:30.24am,72,I-75 [I-75/Ga-401] Sycamore GA 31790,+,+,-,-,-,-,-,3,8,16,0.6,-45,0,0,2591,Serial,"31.608958,-83.5649725",Moving,40,2
LA,4 secs,2020-02-15 5:28.28am,2020-02-15 5:28.24am,74,I-75 [I-75/Ga-401] Chula GA 31733,+,+,-,-,-,-,-,3,8,16,0.6,-63,0,0,2590,Serial,"31.5756812,-83.5500017",Moving,40,2
LA,5 secs,2020-02-15 5:26.28am,2020-02-15 5:26.23am,72,I-75 [I-75/Ga-401] Chula GA 31733,+,+,-,-,-,-,-,3,8,16,0.6,-52,0,0,2589,Serial,"31.5437482,-83.5307301",Moving,40,2
LA,5 secs,2020-02-15 5:24.28am,2020-02-15 5:24.23am,72,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,15,0.6,-54,0,0,2588,Serial,"31.5109246,-83.5149667",Moving,40,2
LA,5 secs,2020-02-15 5:22.28am,2020-02-15 5:22.23am,74,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,15,0.6,-56,0,0,2587,Serial,"31.4767064,-83.5214376",Moving,39,2
LA,5 secs,2020-02-15 5:20.28am,2020-02-15 5:20.23am,74,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,15,0.6,-56,0,0,2586,Serial,"31.4439043,-83.5284193",Moving,40,2
LA,5 secs,2020-02-15 5:18.28am,2020-02-15 5:18.23am,72,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,15,0.6,-59,0,0,2585,Serial,"31.4151657,-83.5047676",Moving,39,2
LA,5 secs,2020-02-15 5:16.28am,2020-02-15 5:16.23am,71,I-75 [I-75/Ga-401] Tifton GA 31794,+,+,-,-,-,-,-,3,8,15,0.6,-42,0,0,2584,Serial,"31.3804311,-83.4954912",Moving,40,2
LA,5 secs,2020-02-15 5:14.28am,2020-02-15 5:14.23am,74,I-75 [I-75/Ga-401] Lenox GA 31637,+,+,-,-,-,-,-,3,8,14,0.8,-61,0,0,2583,Serial,"31.3453317,-83.4866104",Moving,40,2
LA,49 secs,2020-02-15 5:13.12am,2020-02-15 5:12.23am,72,I-75 [I-75/Ga-401] Lenox GA 31637,+,+,-,-,-,-,-,3,8,15,0.6,-72,0,0,2582,Serial,"31.3106374,-83.4782607",Moving,40,2
LA,4 secs,2020-02-15 5:10.27am,2020-02-15 5:10.23am,72,I-75 [I-75/Ga-401] Lenox GA 31637,+,+,-,-,-,-,-,3,8,15,0.6,-80,0,0,2581,Serial,"31.2752108,-83.4734582",Moving,39,2
LA,4 secs,2020-02-15 5:08.27am,2020-02-15 5:08.23am,72,I-75 [I-75/Ga-401] Lenox GA 31637,+,+,-,-,-,-,-,3,8,15,0.6,-80,0,0,2580,Serial,"31.2402213,-83.4654156",Moving,40,2
